timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601652584048,1812,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,46692,2466,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585795,19,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,10,11,http://localhost:8080/,,18,utf-8,1,0,home-pc,0,0
1601652585814,11,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652585826,15,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,15,utf-8,1,0,home-pc,0,0
1601652585841,5,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,6636,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652585846,4,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,654,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585850,10,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,6882,318,10,11,http://localhost:8080/service/guestbook,,10,UTF-8,1,0,home-pc,0,0
1601652585847,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,60,0
1601652582919,2988,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,46692,2469,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585795,14,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,,13,utf-8,1,0,home-pc,0,0
1601652585812,14,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,14,utf-8,1,0,home-pc,0,0
1601652585827,15,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,15,utf-8,1,0,home-pc,0,0
1601652585842,4,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,6636,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585847,3,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,657,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652585851,56,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,6882,318,10,11,http://localhost:8080/service/guestbook,,56,UTF-8,1,0,home-pc,0,0
1601652585908,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652585921,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652585929,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652585943,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652585908,42,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,47010,2425,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652585910,10,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652585921,8,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652585929,8,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652585938,4,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,6882,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585943,4,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,613,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585947,4,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,6954,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652582880,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,3307,0
1601652584502,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1686,0
1601652586189,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652586189,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652586200,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652586201,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652586216,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652586216,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652582880,3343,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,47273,2434,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652584502,1721,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-9,,true,,47273,2547,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652586173,15,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,10,11,http://localhost:8080/,,14,utf-8,1,0,home-pc,0,0
1601652586173,16,connect_to_server,200,,UC_02_sendComment 1-9,text,true,,22653,355,10,11,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652586189,11,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652586201,9,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652586189,12,click_clients,200,,UC_02_sendComment 1-9,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,12,utf-8,1,0,home-pc,0,0
1601652586211,4,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,6954,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652586216,4,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,622,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652586201,10,click_guestbook_1,200,,UC_02_sendComment 1-9,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652586220,4,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,7145,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652586212,3,click_guestbook_2,200,,UC_02_sendComment 1-9,text,true,,6954,344,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652586216,4,create_COMMENT_1,200,,UC_02_sendComment 1-9,text,true,,274,735,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652586220,4,create_COMMENT_2,200,,UC_02_sendComment 1-9,text,true,,7145,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585432,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1107,0
1601652585396,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1147,0
1601652584919,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1624,0
1601652586545,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652586540,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,17,0
1601652586544,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652586559,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,20,0
1601652586556,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,34,0
1601652586557,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,33,0
1601652586579,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,43,0
1601652585396,1224,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,47520,2377,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652586524,19,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,10,11,http://localhost:8080/,,19,utf-8,1,0,home-pc,0,0
1601652586544,14,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,14,utf-8,1,0,home-pc,0,0
1601652586559,14,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,14,utf-8,1,0,home-pc,0,0
1601652586573,6,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,7145,344,10,11,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,0
1601652586579,11,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,565,10,11,http://localhost:8080/service/guestbook,,11,UTF-8,1,0,home-pc,0,0
1601652586590,31,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,7201,318,10,11,http://localhost:8080/service/guestbook,,31,UTF-8,1,0,home-pc,0,0
1601652586590,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,41,0
1601652584919,1711,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-10,,true,,47565,2345,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652586524,20,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,,19,utf-8,1,0,home-pc,0,0
1601652586545,10,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652586556,22,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,22,utf-8,1,0,home-pc,0,0
1601652586578,12,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,7145,344,10,11,http://localhost:8080/service/guestbook,,12,UTF-8,1,0,home-pc,0,0
1601652586591,35,create_COMMENT_1,200,,UC_02_sendComment 1-10,text,true,,274,533,10,11,http://localhost:8080/service/guestbook,,34,UTF-8,1,0,home-pc,0,0
1601652586626,5,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,true,,7246,318,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652586590,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,51,0
1601652585432,1207,UC_02_sendComment,500,"Number of samples in transaction : 6, number of failing samples : 2",UC_02_sendComment 1-4,,false,,48480,2680,10,11,null,,0,ISO-8859-1,1,1,home-pc,0,1
1601652586524,15,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,10,11,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652586540,16,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,16,utf-8,1,0,home-pc,0,0
1601652586557,21,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,21,utf-8,1,0,home-pc,0,0
1601652586579,11,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,7145,344,10,11,http://localhost:8080/service/guestbook,,11,UTF-8,1,0,home-pc,0,0
1601652586591,42,create_COMMENT_1,500,,UC_02_sendComment 1-4,text,false,Test failed: text expected to contain /OK/,1189,868,10,11,http://localhost:8080/service/guestbook,,42,UTF-8,1,1,home-pc,0,0
1601652586634,6,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,false,"Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Рекомендую, это лучшая компания на свете!'/",7246,318,10,11,http://localhost:8080/service/guestbook,,6,UTF-8,1,1,home-pc,0,1
1601652586631,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652586643,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652586652,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652586665,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652586631,42,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-10,,true,,47770,2515,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652586632,10,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652586643,8,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652586652,8,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652586660,5,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,7246,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652586665,4,create_COMMENT_1,200,,UC_02_sendComment 1-10,text,true,,274,703,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652586670,3,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,true,,7350,318,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652584959,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,2087,0
1601652587047,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652587057,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652587071,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652584959,2120,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,47979,2516,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652587036,10,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652587048,8,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652587057,8,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652587066,4,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,7350,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652587071,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,704,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652587076,4,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,7455,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585394,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1790,0
1601652587185,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652587194,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652587208,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652585394,1822,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,48168,2457,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652587174,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,10,11,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652587185,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652587195,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652587203,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,7455,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652587208,4,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,645,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652587213,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,7539,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652585860,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1554,0
1601652586225,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1190,0
1601652587415,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652587416,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652587426,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,56,0
1601652587427,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,57,0
1601652587482,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652585860,1631,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,48397,2392,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652587400,14,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,10,11,http://localhost:8080/,,14,utf-8,1,0,home-pc,0,0
